type,title,url,parent_url,local_path,status,size_bytes,seconds,error
post,Unreal & Unity Series Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150691176/posts/2158906429,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150691176,Hand-Crafted 3D VFX_ Level 2/Unreal & Unity - Track Overview/Unreal & Unity Series Overview.html,REPLACED,94122,264.434,
post,Particle Animation Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459443/posts/2158905789,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459443,Hand-Crafted 3D VFX_ Level 2/Particle Animation - Explained/Particle Animation Lecture.html,REPLACED,100327,268.615,
post,Wispy Cloud Particle System - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906066,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Wispy Cloud Particle System - Unreal 4.html,REPLACED,95622,12.599,
category,Tiling Fiery Noise,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613640,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613163,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Tiling Fiery Noise/index.html,REPLACED,1074,282.957,
post,Goo Splat Material Setup - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158908536,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Goo Splat Material Setup - Unreal 4.html,REPLACED,95139,9.769,
post,Goo Splat Particle Setup - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906070,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Goo Splat Particle Setup - Unreal 4.html,REPLACED,93882,9.875,
post,Goo Splat Particle Refinement - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158908543,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Goo Splat Particle Refinement - Unreal 4.html,REPLACED,93925,9.764,
post,Unreal Cascade B&B Legacy Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2159191863,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Unreal Cascade B&B Legacy Review.html,REPLACED,92970,11.384,
post,Great Job!,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613450/posts/2158907080,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613450,Hand-Crafted 3D VFX_ Level 2/Level 2 ✅/Great Job!.html,REPLACED,92658,6.174,
post,Project Download,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151531420/posts/2160809235,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151531420,Apprenticeship Level 3/Project - Download/Project Download.html,REPLACED,133916,6.566,
post,Wispy Dissolve & Fresnel Shader Setup - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158908218,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Wispy Dissolve & Fresnel Shader Setup - Unreal 4.html,REPLACED,98766,51.039,
post,Lesson Survey,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613450/posts/2160626434,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613450,Hand-Crafted 3D VFX_ Level 2/Level 2 ✅/Lesson Survey.html,REPLACED,95635,11.959,
category,Portfolio & Application Planning,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661675,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/index.html,REPLACED,1130,6.727,
post,Unity Project Walkthrough,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151531420/posts/2162489428,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151531420,Apprenticeship Level 3/Project - Download/Unity Project Walkthrough.html,REPLACED,132864,10.250,
post,Lightning Zap Breakdown - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906053,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Lightning Zap Breakdown - Unreal 4.html,REPLACED,95881,90.344,
category,Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151085931,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661675,Apprenticeship Level 3/Soft Skills - Explained/Review/index.html,REPLACED,1026,9.961,
category,Unreal Sword Swipe Spell,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661702,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661700,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Sword Swipe Spell/index.html",REPLACED,1098,10.116,
category,Unreal Fireball Spell,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661700,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/index.html",REPLACED,1086,17.627,
category,Unreal Heal,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661700,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/index.html",REPLACED,1046,18.108,
category,Side Scroller Evaluation,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151123941,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661700,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Side Scroller Evaluation/index.html",REPLACED,1098,19.074,
post,Western Projectile,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2165719282,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Western Projectile.html,REPLACED,134564,21.418,
post,Electric Beam,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2165719285,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Electric Beam.html,REPLACED,133214,21.346,
post,Water Shield,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2166259881,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Water Shield.html,REPLACED,133346,26.016,
post,Production Level Effects Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2165764366,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Production Level Effects Review.html,REPLACED,130663,26.128,
post,Breakdown,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972644,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Breakdown.html,REPLACED,132640,20.106,
post,Intro,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972642,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Intro.html,REPLACED,131240,49.784,
post,Artistic Choices,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972646,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Artistic Choices.html,REPLACED,132735,16.502,
post,Production & Optimization,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972650,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Production & Optimization.html,REPLACED,136522,19.364,
post,Importing to UEFN,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972654,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Importing to UEFN.html,REPLACED,131565,18.472,
post,Week 1: Introduction & Assignment,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822354,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 1_ Introduction & Assignment.html,REPLACED,131455,15.710,
post,Week 1: Introduction Q&A,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822358,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 1_ Introduction Q&A.html,REPLACED,131666,15.988,
post,Week 2: Thumbnails & Concepts,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822363,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 2_ Thumbnails & Concepts.html,REPLACED,131885,20.222,
