type,title,url,parent_url,local_path,status
post,Fire Explosion Breakdown - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2158908017,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259,Hand-Crafted 3D VFX_ Level 2/Unity Booms & Blasts - Legacy/Fire Explosion Breakdown - Unity.html,DISCOVERED
post,Lightning Zap Breakdown - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2158908108,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259,Hand-Crafted 3D VFX_ Level 2/Unity Booms & Blasts - Legacy/Lightning Zap Breakdown - Unity.html,DISCOVERED
post,Wispy Cloud Breakdown - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2158908213,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259,Hand-Crafted 3D VFX_ Level 2/Unity Booms & Blasts - Legacy/Wispy Cloud Breakdown - Unity.html,DISCOVERED
post,Goo Splat Breakdown - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2158908662,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259,Hand-Crafted 3D VFX_ Level 2/Unity Booms & Blasts - Legacy/Goo Splat Breakdown - Unity.html,DISCOVERED
post,Unity B&B Legacy Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2159191812,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259,Hand-Crafted 3D VFX_ Level 2/Unity Booms & Blasts - Legacy/Unity B&B Legacy Review.html,DISCOVERED
post,Intro to Unreal - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906775,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Intro to Unreal - Unreal 4.html,DISCOVERED
post,Intro to Cascade - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906794,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Intro to Cascade - Unreal 4.html,DISCOVERED
post,Intro to Materials - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906796,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Intro to Materials - Unreal 4.html,DISCOVERED
post,Intro to Kit Bashing - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906807,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Intro to Kit Bashing - Unreal 4.html,DISCOVERED
post,Project Walkthrough - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906808,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Project Walkthrough - Unreal 4.html,DISCOVERED
post,Fire Explosion Breakdown - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906027,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Fire Explosion Breakdown - Unreal 4.html,DISCOVERED
post,Lightning Zap Breakdown - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906053,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Lightning Zap Breakdown - Unreal 4.html,DISCOVERED
post,Wispy Dissolve & Fresnel Shader Setup - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158908218,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Wispy Dissolve & Fresnel Shader Setup - Unreal 4.html,DISCOVERED
post,Wispy Cloud Particle System - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906066,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Wispy Cloud Particle System - Unreal 4.html,DISCOVERED
post,Goo Splat Material Setup - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158908536,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Goo Splat Material Setup - Unreal 4.html,DISCOVERED
post,Goo Splat Particle Setup - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906070,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Goo Splat Particle Setup - Unreal 4.html,DISCOVERED
post,Goo Splat Particle Refinement - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158908543,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Goo Splat Particle Refinement - Unreal 4.html,DISCOVERED
post,Unreal Cascade B&B Legacy Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2159191863,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/Unreal Cascade B&B Legacy Review.html,DISCOVERED
post,Great Job!,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613450/posts/2158907080,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613450,Hand-Crafted 3D VFX_ Level 2/Level 2 ✅/Great Job!.html,DISCOVERED
post,Lesson Survey,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613450/posts/2160626434,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613450,Hand-Crafted 3D VFX_ Level 2/Level 2 ✅/Lesson Survey.html,DISCOVERED
post,Project Download,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151531420/posts/2160809235,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151531420,Apprenticeship Level 3/Project - Download/Project Download.html,DISCOVERED
post,Unity Project Walkthrough,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151531420/posts/2162489428,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151531420,Apprenticeship Level 3/Project - Download/Unity Project Walkthrough.html,DISCOVERED
category,Portfolio & Application Planning,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661675,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/index.html,DISCOVERED
category,Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151085931,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661675,Apprenticeship Level 3/Soft Skills - Explained/Review/index.html,DISCOVERED
category,Unreal Sword Swipe Spell,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661702,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661700,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Sword Swipe Spell/index.html",DISCOVERED
category,Unreal Fireball Spell,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661700,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/index.html",DISCOVERED
category,Unreal Heal,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661700,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/index.html",DISCOVERED
category,Side Scroller Evaluation,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151123941,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661700,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Side Scroller Evaluation/index.html",DISCOVERED
post,Western Projectile,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2165719282,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Western Projectile.html,DISCOVERED
post,Electric Beam,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2165719285,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Electric Beam.html,DISCOVERED
post,Water Shield,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2166259881,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Water Shield.html,DISCOVERED
post,Vertical Explosion,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2166362222,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Vertical Explosion.html,DISCOVERED
post,Slash Combo,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2168023414,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Slash Combo.html,DISCOVERED
post,Production Level Effects Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2165764366,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Production Level Effects Review.html,DISCOVERED
post,Intro,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972642,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Intro.html,DISCOVERED
post,Breakdown,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972644,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Breakdown.html,DISCOVERED
post,Artistic Choices,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972646,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Artistic Choices.html,DISCOVERED
post,Production & Optimization,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972650,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Production & Optimization.html,DISCOVERED
post,Importing to UEFN,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972654,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Importing to UEFN.html,DISCOVERED
post,Week 1: Introduction & Assignment,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822354,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 1_ Introduction & Assignment.html,DISCOVERED
post,Week 1: Introduction Q&A,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822358,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 1_ Introduction Q&A.html,DISCOVERED
post,Week 2: Thumbnails & Concepts,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822363,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 2_ Thumbnails & Concepts.html,DISCOVERED
post,Week 2: Student Work,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822380,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 2_ Student Work.html,DISCOVERED
post,Week 3: Block Out,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822384,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 3_ Block Out.html,DISCOVERED
post,Week 4: First Pass,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897721,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 4_ First Pass.html,DISCOVERED
post,Week 4: Feedback Deep Dive,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897723,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 4_ Feedback Deep Dive.html,DISCOVERED
post,Week 5: First Pass Follow-up Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897726,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 5_ First Pass Follow-up Review.html,DISCOVERED
post,Week 5: Live Feedback,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897729,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 5_ Live Feedback.html,DISCOVERED
post,Week 6: Second Pass,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897738,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 6_ Second Pass.html,DISCOVERED
post,Week 6: Live Feedback,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897742,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 6_ Live Feedback.html,DISCOVERED
post,Week 7: Second Pass Follow-up Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160922461,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 7_ Second Pass Follow-up Review.html,DISCOVERED
post,Week 7: Live Feedback,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160922466,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 7_ Live Feedback.html,DISCOVERED
post,Week 8: Successful Polish,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160924272,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 8_ Successful Polish.html,DISCOVERED
post,Week 9: Final Pass,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2162661757,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 9_ Final Pass.html,DISCOVERED
post,Final Effect: Rowan Rees,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160924827,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Final Effect_ Rowan Rees.html,DISCOVERED
post,Great job!,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151090962/posts/2160776940,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151090962,Apprenticeship Level 3/Apprenticeship ✅/Great job!.html,DISCOVERED
post,Survey,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151090962/posts/2160626508,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151090962,Apprenticeship Level 3/Apprenticeship ✅/Survey.html,DISCOVERED
post,Sketch - Drawing with Confidence,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445/posts/2158960466,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Lesson Sketch/Sketch - Drawing with Confidence.html,DISCOVERED
post,Sketch - Thinking in 3D,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445/posts/2158960470,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Lesson Sketch/Sketch - Thinking in 3D.html,DISCOVERED
post,Sketch - Drawing in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445/posts/2158960472,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Lesson Sketch/Sketch - Drawing in Perspective.html,DISCOVERED
post,Sketch - Using Weighted Lines (Water Practice),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445/posts/2158960475,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Lesson Sketch/Sketch - Using Weighted Lines (Water Practice).html,DISCOVERED
post,Sketch - Drawing from a Reference,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445/posts/2158960476,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Lesson Sketch/Sketch - Drawing from a Reference.html,DISCOVERED
post,Drawing Foundations Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659699/posts/2159034240,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659699,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Review/Drawing Foundations Review.html,DISCOVERED
post,Start Animating!,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962118,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/Start Animating!.html,DISCOVERED
post,Software Setup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962119,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/Software Setup.html,DISCOVERED
post,The Drawing Tools,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962120,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/The Drawing Tools.html,DISCOVERED
post,Timeline Controls,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962123,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/Timeline Controls.html,DISCOVERED
post,Creating Flipbooks,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962124,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/Creating Flipbooks.html,DISCOVERED
post,Creating Irregular Flipbooks,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962126,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/Creating Irregular Flipbooks.html,DISCOVERED
post,BONUS - Cleanup Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962130,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/BONUS - Cleanup Animation.html,DISCOVERED
post,Begin to Animate!,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962135,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Begin to Animate!.html,DISCOVERED
post,Software Setup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962142,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Software Setup.html,DISCOVERED
post,Tools & Timeline,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962143,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Tools & Timeline.html,DISCOVERED
post,Node Setup & Compositing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962146,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Node Setup & Compositing.html,DISCOVERED
post,Flipbook Creation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962150,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Flipbook Creation.html,DISCOVERED
post,Photoshop for VFX Artists - 1: Tools,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459/posts/2159032198,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/Photoshop for VFX Artists - 1_ Tools.html,DISCOVERED
post,Photoshop for VFX Artists - 2: Layers,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459/posts/2159032201,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/Photoshop for VFX Artists - 2_ Layers.html,DISCOVERED
post,Photoshop for VFX Artists - 3: Adjustments,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459/posts/2159032202,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/Photoshop for VFX Artists - 3_ Adjustments.html,DISCOVERED
post,Photoshop for VFX Artists - 4: Pro Tips,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459/posts/2159032203,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/Photoshop for VFX Artists - 4_ Pro Tips.html,DISCOVERED
post,Photoshop For VFX Artists - 5: Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459/posts/2170119553,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/Photoshop For VFX Artists - 5_ Animation.html,DISCOVERED
post,2D Software Introduction Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659703/posts/2159034276,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659703,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Review/2D Software Introduction Review.html,DISCOVERED
post,Small to Big - Intro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163608805,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Small to Big - Intro Animation.html,DISCOVERED
post,Pop-up - Intro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163608808,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Pop-up - Intro Animation.html,DISCOVERED
post,Squash & Stretch - Intro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163608815,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Squash & Stretch - Intro Animation.html,DISCOVERED
post,In-motion - Intro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163608825,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/In-motion - Intro Animation.html,DISCOVERED
post,Big to Small - Outro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163765364,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Big to Small - Outro Animation.html,DISCOVERED
post,Break into Pieces - Outro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163765366,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Break into Pieces - Outro Animation.html,DISCOVERED
post,Carving out Shapes - Outro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163765371,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Carving out Shapes - Outro Animation.html,DISCOVERED
