type,lesson,url,name,local_path,status,size_bytes
video,Straight-Ahead Approach,https://embed-ssl.wistia.com/deliveries/93bf3400e8afd1c04898f1b7e54800bc02fea816.bin,Straight-Ahead Approach.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/Straight-Ahead Approach.mp4,ALREADY_EXISTS_MP4,210838240
resource,Straight-Ahead Approach,https://www.vfxapprentice.com/courses/downloads/2151612193/1235-040_negative_shapes_blip_animation_assets-zip,1235-040_Negative_Shapes_Blip_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/1235-040_Negative_Shapes_Blip_Animation_Assets.zip,ALREADY_EXISTS_ZIP,107132
video,First Batch Cleanup,https://embed-ssl.wistia.com/deliveries/a61f8a426fcc6754a80207b1c1566f33f98f429b.bin,First Batch Cleanup.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Line Wiggle Warmup/First Batch Cleanup.mp4,ALREADY_EXISTS_MP4,106123515
resource,First Batch Cleanup,https://www.vfxapprentice.com/courses/downloads/2151612149/1235-030_warmup_line_wiggle_assets-zip,1235-030_Warmup_Line_Wiggle_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Line Wiggle Warmup/1235-030_Warmup_Line_Wiggle_Assets.zip,ALREADY_EXISTS_ZIP,652804
video,Animation Cleanup,https://embed-ssl.wistia.com/deliveries/ade1f1d07d443523e5bad4b8fc79c5369a306bc7.bin,Animation Cleanup.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/Animation Cleanup.mp4,ALREADY_EXISTS_MP4,148456065
resource,Animation Cleanup,https://www.vfxapprentice.com/courses/downloads/2151612194/1235-040_negative_shapes_blip_animation_assets-zip,1235-040_Negative_Shapes_Blip_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/1235-040_Negative_Shapes_Blip_Animation_Assets.zip,ALREADY_EXISTS_ZIP,107132
video,Symbol Technique,https://embed-ssl.wistia.com/deliveries/c4809105cc6febeefb043ce919d308375aa8339b.bin,Symbol Technique.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/Symbol Technique.mp4,ALREADY_EXISTS_MP4,104196981
resource,Symbol Technique,https://www.vfxapprentice.com/courses/downloads/2151612197/1235-040_negative_shapes_blip_animation_assets-zip,1235-040_Negative_Shapes_Blip_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/1235-040_Negative_Shapes_Blip_Animation_Assets.zip,ALREADY_EXISTS_ZIP,107132
video,Cleanup Sparkle Animation,https://embed-ssl.wistia.com/deliveries/f728ad12d80f3678bb11550fe9d310de27cf7f6b.bin,Cleanup Sparkle Animation.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/Cleanup Sparkle Animation.mp4,ALREADY_EXISTS_MP4,209155916
resource,Cleanup Sparkle Animation,https://www.vfxapprentice.com/courses/downloads/2151612204/1235-050_sparkle_assets-zip,1235-050_Sparkle_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/1235-050_Sparkle_Assets.zip,ALREADY_EXISTS_ZIP,766616
video,Adding Glows,https://embed-ssl.wistia.com/deliveries/98d310fab56dda54a1889f4b500ae72a0b0d9571.bin,Adding Glows.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/Adding Glows.mp4,ALREADY_EXISTS_MP4,116574561
resource,Adding Glows,https://www.vfxapprentice.com/courses/downloads/2151612205/1235-050_sparkle_assets-zip,1235-050_Sparkle_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/1235-050_Sparkle_Assets.zip,ALREADY_EXISTS_ZIP,766616
video,Animating Sparkles,https://embed-ssl.wistia.com/deliveries/635a55497cb4a815aade20eba1959773d12cb998.bin,Animating Sparkles.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/Animating Sparkles.mp4,ALREADY_EXISTS_MP4,131833341
resource,Animating Sparkles,https://www.vfxapprentice.com/courses/downloads/2151612202/1235-050_sparkle_assets-zip,1235-050_Sparkle_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/1235-050_Sparkle_Assets.zip,ALREADY_EXISTS_ZIP,766616
video,BONUS -  Attempted Sparkle Animation,https://embed-ssl.wistia.com/deliveries/705bd67f427fe10a50b62e9c71f733978ff22dbf.bin,BONUS -  Attempted Sparkle Animation.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/BONUS -  Attempted Sparkle Animation.mp4,ALREADY_EXISTS_MP4,86066355
resource,BONUS -  Attempted Sparkle Animation,https://www.vfxapprentice.com/courses/downloads/2151612206/1235-050_sparkle_assets-zip,1235-050_Sparkle_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/1235-050_Sparkle_Assets.zip,ALREADY_EXISTS_ZIP,766616
video,Reference Review,https://embed-ssl.wistia.com/deliveries/32866dbc7de4109b8045f0cd972594f3de8146c0.bin,Reference Review.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Reference Review.mp4,ALREADY_EXISTS_MP4,188349447
resource,Reference Review,https://www.vfxapprentice.com/courses/downloads/2151612207/1235-060_abstract_lightning_assets-zip,1235-060_Abstract_Lightning_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/1235-060_Abstract_Lightning_Assets.zip,ALREADY_EXISTS_ZIP,1271972
video,First Attempts,https://embed-ssl.wistia.com/deliveries/0917fd426e030d33d81bdc897cf8477d99d74bc6.bin,First Attempts.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/First Attempts.mp4,ALREADY_EXISTS_MP4,139626635
resource,First Attempts,https://www.vfxapprentice.com/courses/downloads/2151612211/1235-060_abstract_lightning_assets-zip,1235-060_Abstract_Lightning_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/1235-060_Abstract_Lightning_Assets.zip,ALREADY_EXISTS_ZIP,1271972
video,Third Attempt,https://embed-ssl.wistia.com/deliveries/4713216c07dcb96b506ba95c152b09dc99bd44ca.bin,Third Attempt.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Third Attempt.mp4,ALREADY_EXISTS_MP4,226014886
resource,Third Attempt,https://www.vfxapprentice.com/courses/downloads/2151612213/1235-060_abstract_lightning_assets-zip,1235-060_Abstract_Lightning_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/1235-060_Abstract_Lightning_Assets.zip,ALREADY_EXISTS_ZIP,1271972
video,Final Lightning Review,https://embed-ssl.wistia.com/deliveries/3fb48fce915b7d47f0c8fe21e02e9c2291972539.bin,Final Lightning Review.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Final Lightning Review.mp4,ALREADY_EXISTS_MP4,163118826
resource,Final Lightning Review,https://www.vfxapprentice.com/courses/downloads/2151612210/1235-060_abstract_lightning_assets-zip,1235-060_Abstract_Lightning_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/1235-060_Abstract_Lightning_Assets.zip,ALREADY_EXISTS_ZIP,1271972
video,Cleanup & Polish,https://embed-ssl.wistia.com/deliveries/0332e8f8ef7b1a3ae534756738e9531d0410938f.bin,Cleanup & Polish.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Cleanup & Polish.mp4,ALREADY_EXISTS_MP4,286344808
resource,Cleanup & Polish,https://www.vfxapprentice.com/courses/downloads/2151612214/1235-060_abstract_lightning_assets-zip,1235-060_Abstract_Lightning_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/1235-060_Abstract_Lightning_Assets.zip,ALREADY_EXISTS_ZIP,1271972
video,Concept Sketches & Timing Pass,https://embed-ssl.wistia.com/deliveries/1eee2c1413a8fd9e29926e93e6a2851d7c81354d.bin,Concept Sketches & Timing Pass.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Concept Sketches & Timing Pass.mp4,ALREADY_EXISTS_MP4,145443037
resource,Concept Sketches & Timing Pass,https://www.vfxapprentice.com/courses/downloads/2151612218/1235-070_fireball_assets-zip,1235-070_Fireball_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/1235-070_Fireball_Assets.zip,ALREADY_EXISTS_ZIP,3749731
video,Rough Animation: Part 1,https://embed-ssl.wistia.com/deliveries/6555bc37f9cd7518cac02658780a2370ffb8fa13.bin,Rough Animation_ Part 1.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation_ Part 1.mp4,ALREADY_EXISTS_MP4,97705985
resource,Rough Animation: Part 1,https://www.vfxapprentice.com/courses/downloads/2151612221/1235-070_fireball_assets-zip,1235-070_Fireball_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/1235-070_Fireball_Assets.zip,ALREADY_EXISTS_ZIP,3749731
video,Rough Animation Revisions,https://embed-ssl.wistia.com/deliveries/a043f78f78b6a2b415680e66df1872d7178c4b97.bin,Rough Animation Revisions.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation Revisions.mp4,ALREADY_EXISTS_MP4,245196603
resource,Rough Animation Revisions,https://www.vfxapprentice.com/courses/downloads/2151612227/1235-070_fireball_assets-zip,1235-070_Fireball_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/1235-070_Fireball_Assets.zip,ALREADY_EXISTS_ZIP,3749731
video,Cleanup & First Color Pass,https://embed-ssl.wistia.com/deliveries/f36a16f4e71bb0ad87c6c0e776255599a02b72a0.bin,Cleanup & First Color Pass.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Cleanup & First Color Pass.mp4,ALREADY_EXISTS_MP4,162874476
resource,Cleanup & First Color Pass,https://www.vfxapprentice.com/courses/downloads/2151612230/1235-070_fireball_assets-zip,1235-070_Fireball_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/1235-070_Fireball_Assets.zip,ALREADY_EXISTS_ZIP,3749731
video,Rough Animation: Part 2,https://embed-ssl.wistia.com/deliveries/33ff61b165a3bf84879bb69a12c5a17493aa3c21.bin,Rough Animation_ Part 2.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation_ Part 2.mp4,ALREADY_EXISTS_MP4,77410237
resource,Rough Animation: Part 2,https://www.vfxapprentice.com/courses/downloads/2151612225/1235-070_fireball_assets-zip,1235-070_Fireball_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/1235-070_Fireball_Assets.zip,ALREADY_EXISTS_ZIP,3749731
video,Rough Animation Touch Up,https://embed-ssl.wistia.com/deliveries/fb264ae4bf681703aef8b2ed01b9e634a933825b.bin,Rough Animation Touch Up.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation Touch Up.mp4,ALREADY_EXISTS_MP4,158109595
resource,Rough Animation Touch Up,https://www.vfxapprentice.com/courses/downloads/2151612229/1235-070_fireball_assets-zip,1235-070_Fireball_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/1235-070_Fireball_Assets.zip,ALREADY_EXISTS_ZIP,3749731
video,Second Color Pass,https://embed-ssl.wistia.com/deliveries/cb3831caceb760cbaf127bfe4b38e1062f15613d.bin,Second Color Pass.mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Second Color Pass.mp4,ALREADY_EXISTS_MP4,77698261
resource,Second Color Pass,https://www.vfxapprentice.com/courses/downloads/2151612231/1235-070_fireball_assets-zip,1235-070_Fireball_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/1235-070_Fireball_Assets.zip,ALREADY_EXISTS_ZIP,3749731
video,Wisp Technique,https://embed-ssl.wistia.com/deliveries/1beb0c54078b068c7bc9ab32eadd6e58a0a861b1.bin,Wisp Technique.mp4,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/Wisp Technique.mp4,ALREADY_EXISTS_MP4,121801470
resource,Wisp Technique,https://www.vfxapprentice.com/courses/downloads/2151612343/1263-020_concept_art_photoshop_painting_techniques_assets-zip,1263-020_Concept_Art_Photoshop_Painting_Techniques_Assets.zip,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/1263-020_Concept_Art_Photoshop_Painting_Techniques_Assets.zip,ALREADY_EXISTS_ZIP,12880683
video,Intro & Fire Techniques,https://embed-ssl.wistia.com/deliveries/95367c34cebadf663f1c4acd730cdb8a64360e5a.bin,Intro & Fire Techniques.mp4,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/Intro & Fire Techniques.mp4,ALREADY_EXISTS_MP4,174786947
resource,Intro & Fire Techniques,https://www.vfxapprentice.com/courses/downloads/2151612342/1263-020_concept_art_photoshop_painting_techniques_assets-zip,1263-020_Concept_Art_Photoshop_Painting_Techniques_Assets.zip,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/1263-020_Concept_Art_Photoshop_Painting_Techniques_Assets.zip,ALREADY_EXISTS_ZIP,12880683
video,Zap Technique,https://embed-ssl.wistia.com/deliveries/3afd30b5ebef8740b4563e535eae7449c2654af0.bin,Zap Technique.mp4,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/Zap Technique.mp4,ALREADY_EXISTS_MP4,84557884
resource,Zap Technique,https://www.vfxapprentice.com/courses/downloads/2151612345/1263-020_concept_art_photoshop_painting_techniques_assets-zip,1263-020_Concept_Art_Photoshop_Painting_Techniques_Assets.zip,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/1263-020_Concept_Art_Photoshop_Painting_Techniques_Assets.zip,ALREADY_EXISTS_ZIP,12880683
video,Goo Technique,https://embed-ssl.wistia.com/deliveries/21415d78a9f3134cd665c0c3ece9ea09c6311d12.bin,Goo Technique.mp4,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/Goo Technique.mp4,ALREADY_EXISTS_MP4,104574770
resource,Goo Technique,https://www.vfxapprentice.com/courses/downloads/2151612344/1263-020_concept_art_photoshop_painting_techniques_assets-zip,1263-020_Concept_Art_Photoshop_Painting_Techniques_Assets.zip,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/1263-020_Concept_Art_Photoshop_Painting_Techniques_Assets.zip,ALREADY_EXISTS_ZIP,12880683
video,Final Steps (Unnarrated),https://embed-ssl.wistia.com/deliveries/36f7a5dd8d335c43a6f7fc8df148db36cce27cbb.bin,Final Steps (Unnarrated).mp4,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Final Steps (Unnarrated).mp4,ALREADY_EXISTS_MP4,55415380
resource,Final Steps (Unnarrated),https://www.vfxapprentice.com/courses/downloads/2151612232/1235-070_fireball_assets-zip,1235-070_Fireball_Assets.zip,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/1235-070_Fireball_Assets.zip,ALREADY_EXISTS_ZIP,3749731
video,Fire Explosion Thumbnails,https://embed-ssl.wistia.com/deliveries/18ec8132c4a24d1445d8ce63c2f0d6ffed857d80.bin,Fire Explosion Thumbnails.mp4,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/Fire Explosion Thumbnails.mp4,ALREADY_EXISTS_MP4,44883954
resource,Fire Explosion Thumbnails,https://www.vfxapprentice.com/courses/downloads/2151612356/1273-020_concept_art_fire_explosion_assets-zip,1273-020_Concept_Art_Fire_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/1273-020_Concept_Art_Fire_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,2646903
video,Painting & Commentary (version 1),https://embed-ssl.wistia.com/deliveries/79ee0fc6cad27800775e38196494b590d2c3f72d.bin,Painting & Commentary (version 1).mp4,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/Painting & Commentary (version 1).mp4,ALREADY_EXISTS_MP4,26519742
resource,Painting & Commentary (version 1),https://www.vfxapprentice.com/courses/downloads/2151612357/1273-020_concept_art_fire_explosion_assets-zip,1273-020_Concept_Art_Fire_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/1273-020_Concept_Art_Fire_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,2646903
video,Painting & Commentary (version 2),https://embed-ssl.wistia.com/deliveries/40c81c631e50ac7024b769a6f07ef8050e5bb1b3.bin,Painting & Commentary (version 2).mp4,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/Painting & Commentary (version 2).mp4,ALREADY_EXISTS_MP4,290650983
resource,Painting & Commentary (version 2),https://www.vfxapprentice.com/courses/downloads/2151612358/1273-020_concept_art_fire_explosion_assets-zip,1273-020_Concept_Art_Fire_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/1273-020_Concept_Art_Fire_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,2646903
video,Fire Explosion Paintover - Jeff Gates,https://embed-ssl.wistia.com/deliveries/3f853530228a39dfd1dde90870f3a9283831b2f8.bin,Fire Explosion Paintover - Jeff Gates.mp4,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/Fire Explosion Paintover - Jeff Gates.mp4,ALREADY_EXISTS_MP4,187578335
resource,Fire Explosion Paintover - Jeff Gates,https://www.vfxapprentice.com/courses/downloads/2151612359/1273-020_concept_art_fire_explosion_assets-zip,1273-020_Concept_Art_Fire_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/1273-020_Concept_Art_Fire_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,2646903
video,Thumbnails,https://embed-ssl.wistia.com/deliveries/1d94cc030d9225d2d101449ab4aab0541366a2f0.bin,Thumbnails.mp4,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Lightning Zap/Thumbnails.mp4,ALREADY_EXISTS_MP4,52394928
resource,Thumbnails,https://www.vfxapprentice.com/courses/downloads/2151612362/1273-040_concept_art_lightning_zap_assets-zip,1273-040_Concept_Art_Lightning_Zap_Assets.zip,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Lightning Zap/1273-040_Concept_Art_Lightning_Zap_Assets.zip,ALREADY_EXISTS_ZIP,2767578
video,Painting & Commentary,https://embed-ssl.wistia.com/deliveries/78473b19e5df8df390495413e6e258aec4e3f592.bin,Painting & Commentary.mp4,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Wispy Cloud/Painting & Commentary.mp4,ALREADY_EXISTS_MP4,344911747
resource,Painting & Commentary,https://www.vfxapprentice.com/courses/downloads/2151612361/1273-030_concept_art_wispy_cloud_assets-zip,1273-030_Concept_Art_Wispy_Cloud_Assets.zip,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Wispy Cloud/1273-030_Concept_Art_Wispy_Cloud_Assets.zip,ALREADY_EXISTS_ZIP,12132871
video,Painting & Commentary,https://embed-ssl.wistia.com/deliveries/d98f3ec8b90713b786af82cce30e4ecdeac76dc9.bin,Painting & Commentary.mp4,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Lightning Zap/Painting & Commentary.mp4,ALREADY_EXISTS_MP4,412730428
resource,Painting & Commentary,https://www.vfxapprentice.com/courses/downloads/2151612363/1273-040_concept_art_lightning_zap_assets-zip,1273-040_Concept_Art_Lightning_Zap_Assets.zip,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Lightning Zap/1273-040_Concept_Art_Lightning_Zap_Assets.zip,ALREADY_EXISTS_ZIP,2767578
video,Thumbnails,https://embed-ssl.wistia.com/deliveries/d8d65830f59008552dfc6098e376f454013cb2b1.bin,Thumbnails.mp4,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Goo Splat/Thumbnails.mp4,ALREADY_EXISTS_MP4,58203634
resource,Thumbnails,https://www.vfxapprentice.com/courses/downloads/2151612364/1273-050_concept_art_goo_splat_assets-zip,1273-050_Concept_Art_Goo_Splat_Assets.zip,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Goo Splat/1273-050_Concept_Art_Goo_Splat_Assets.zip,ALREADY_EXISTS_ZIP,2890581
video,Painting & Commentary,https://embed-ssl.wistia.com/deliveries/9359834235d9d15fabfff197507374a50cfee2b6.bin,Painting & Commentary.mp4,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Goo Splat/Painting & Commentary.mp4,ALREADY_EXISTS_MP4,204767493
resource,Painting & Commentary,https://www.vfxapprentice.com/courses/downloads/2151612365/1273-050_concept_art_goo_splat_assets-zip,1273-050_Concept_Art_Goo_Splat_Assets.zip,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Goo Splat/1273-050_Concept_Art_Goo_Splat_Assets.zip,ALREADY_EXISTS_ZIP,2890581
video,Painting & Commentary,https://embed-ssl.wistia.com/deliveries/224ecf4177d51a07596b4608a9f156291a36acc0.bin,Painting & Commentary.mp4,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Sparker & Aquanna Illustration/Painting & Commentary.mp4,ALREADY_EXISTS_MP4,198047501
resource,Painting & Commentary,https://www.vfxapprentice.com/courses/downloads/2151612368/1273-060_bonus_elemental_illustration_assets-zip,1273-060_BONUS_Elemental_Illustration_Assets.zip,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Sparker & Aquanna Illustration/1273-060_BONUS_Elemental_Illustration_Assets.zip,ALREADY_EXISTS_ZIP,624686
video,Dissipation,https://embed-ssl.wistia.com/deliveries/09e303600099b9fdacbf5ac286db3e4e585e11a9.bin,Dissipation.mp4,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/Dissipation.mp4,ALREADY_EXISTS_MP4,194075554
resource,Dissipation,https://www.vfxapprentice.com/courses/downloads/2151612264/1255-010_light_burst_assets-zip,1255-010_Light_Burst_Assets.zip,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/1255-010_Light_Burst_Assets.zip,ALREADY_EXISTS_ZIP,104867
video,Corona Shine,https://embed-ssl.wistia.com/deliveries/74e9a7b1b9fa28127e21a80637de41bc2ba7b166.bin,Corona Shine.mp4,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/Corona Shine.mp4,ALREADY_EXISTS_MP4,202884326
resource,Corona Shine,https://www.vfxapprentice.com/courses/downloads/2151612262/1255-010_light_burst_assets-zip,1255-010_Light_Burst_Assets.zip,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/1255-010_Light_Burst_Assets.zip,ALREADY_EXISTS_ZIP,104867
video,Revisions,https://embed-ssl.wistia.com/deliveries/20153bc6d00acbd0abd097827d670c1b0afe1769.bin,Revisions.mp4,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/Revisions.mp4,ALREADY_EXISTS_MP4,173513432
resource,Revisions,https://www.vfxapprentice.com/courses/downloads/2151612265/1255-010_light_burst_assets-zip,1255-010_Light_Burst_Assets.zip,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/1255-010_Light_Burst_Assets.zip,ALREADY_EXISTS_ZIP,104867
video,Inner Shapes,https://embed-ssl.wistia.com/deliveries/150184db3e2f85510d50b9689a54e96a016a33d8.bin,Inner Shapes.mp4,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/Inner Shapes.mp4,ALREADY_EXISTS_MP4,160301751
resource,Inner Shapes,https://www.vfxapprentice.com/courses/downloads/2151612266/1255-010_light_burst_assets-zip,1255-010_Light_Burst_Assets.zip,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/1255-010_Light_Burst_Assets.zip,ALREADY_EXISTS_ZIP,104867
video,Color & Glow,https://embed-ssl.wistia.com/deliveries/3bcdc45c99cca2e55a3cc34a1416f8c907d1d750.bin,Color & Glow.mp4,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/Color & Glow.mp4,ALREADY_EXISTS_MP4,168288166
resource,Color & Glow,https://www.vfxapprentice.com/courses/downloads/2151612267/1255-010_light_burst_assets-zip,1255-010_Light_Burst_Assets.zip,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/1255-010_Light_Burst_Assets.zip,ALREADY_EXISTS_ZIP,104867
video,Flipbook Creation,https://embed-ssl.wistia.com/deliveries/6e67df202d2769a4ee3cc95628947b550c32a249.bin,Flipbook Creation.mp4,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/Flipbook Creation.mp4,ALREADY_EXISTS_MP4,251314416
resource,Flipbook Creation,https://www.vfxapprentice.com/courses/downloads/2151612268/1255-010_light_burst_assets-zip,1255-010_Light_Burst_Assets.zip,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/1255-010_Light_Burst_Assets.zip,ALREADY_EXISTS_ZIP,104867
video,Primary Motion,https://embed-ssl.wistia.com/deliveries/3caa806c3ef792f82cde2d71856410b51fe666c2.bin,Primary Motion.mp4,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Fire Swoosh/Primary Motion.mp4,ALREADY_EXISTS_MP4,154781830
resource,Primary Motion,https://www.vfxapprentice.com/courses/downloads/2151612273/1255-020_fire_swoosh_assets-zip,1255-020_Fire_Swoosh_Assets.zip,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Fire Swoosh/1255-020_Fire_Swoosh_Assets.zip,ALREADY_EXISTS_ZIP,348557
video,Secondary Bits,https://embed-ssl.wistia.com/deliveries/30756cc521d12d09f0e2c93a7dd5f915ef165bfc.bin,Secondary Bits.mp4,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Fire Swoosh/Secondary Bits.mp4,ALREADY_EXISTS_MP4,71832104
resource,Secondary Bits,https://www.vfxapprentice.com/courses/downloads/2151612274/1255-020_fire_swoosh_assets-zip,1255-020_Fire_Swoosh_Assets.zip,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Fire Swoosh/1255-020_Fire_Swoosh_Assets.zip,ALREADY_EXISTS_ZIP,348557
