type,title,url,parent_url,local_path,status,size_bytes,seconds,error
post,Electric Beam,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2165719285,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Electric Beam.html,DOWNLOADED,439338,17.866,
post,Water Shield,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2166259881,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Water Shield.html,DOWNLOADED,429332,18.561,
post,Vertical Explosion,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2166362222,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Vertical Explosion.html,DOWNLOADED,430754,16.934,
post,Slash Combo,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2168023414,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Slash Combo.html,DOWNLOADED,438724,20.372,
post,Production Level Effects Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2165764366,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,Apprenticeship Level 3/Production Level Effects - Breakdown/Production Level Effects Review.html,DOWNLOADED,306079,19.281,
post,Intro,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972642,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Intro.html,DOWNLOADED,436723,20.078,
post,Introduction Navigation & Project Overview - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2158909463,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259,Hand-Crafted 3D VFX_ Level 2/Unity Booms & Blasts - Legacy/Introduction Navigation & Project Overview - Unity.html,DOWNLOADED,423438,389.000,
post,Artistic Choices,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972646,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Artistic Choices.html,DOWNLOADED,413804,42.844,
post,Week 1: Introduction & Assignment,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822354,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 1_ Introduction & Assignment.html,DOWNLOADED,430164,10.179,
post,Week 1: Introduction Q&A,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822358,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 1_ Introduction Q&A.html,DOWNLOADED,411054,6.530,
post,Week 2: Thumbnails & Concepts,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822363,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 2_ Thumbnails & Concepts.html,DOWNLOADED,445765,13.687,
post,Production & Optimization,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972650,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Production & Optimization.html,DOWNLOADED,402013,73.447,
post,Week 2: Student Work,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822380,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 2_ Student Work.html,DOWNLOADED,436057,11.699,
post,Week 3: Block Out,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822384,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 3_ Block Out.html,DOWNLOADED,445613,12.608,
post,Week 4: First Pass,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897721,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 4_ First Pass.html,DOWNLOADED,450816,14.833,
post,Week 4: Feedback Deep Dive,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897723,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 4_ Feedback Deep Dive.html,DOWNLOADED,475173,12.442,
post,Week 5: First Pass Follow-up Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897726,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 5_ First Pass Follow-up Review.html,DOWNLOADED,468506,13.774,
post,Week 5: Live Feedback,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897729,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 5_ Live Feedback.html,DOWNLOADED,427214,13.141,
post,Week 6: Second Pass,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897738,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 6_ Second Pass.html,DOWNLOADED,446752,15.895,
post,Week 6: Live Feedback,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897742,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 6_ Live Feedback.html,DOWNLOADED,433488,14.256,
post,Week 7: Second Pass Follow-up Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160922461,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 7_ Second Pass Follow-up Review.html,DOWNLOADED,445419,16.043,
post,Week 7: Live Feedback,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160922466,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 7_ Live Feedback.html,DOWNLOADED,426418,18.111,
post,Week 8: Successful Polish,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160924272,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 8_ Successful Polish.html,DOWNLOADED,450924,8.775,
post,Week 9: Final Pass,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2162661757,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Week 9_ Final Pass.html,DOWNLOADED,444675,15.223,
post,Final Effect: Rowan Rees,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160924827,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,Apprenticeship Level 3/Apprenticeship/Final Effect_ Rowan Rees.html,DOWNLOADED,471944,17.942,
post,Great job!,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151090962/posts/2160776940,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151090962,Apprenticeship Level 3/Apprenticeship ✅/Great job!.html,DOWNLOADED,431115,18.081,
post,Survey,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151090962/posts/2160626508,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151090962,Apprenticeship Level 3/Apprenticeship ✅/Survey.html,DOWNLOADED,2936070,24.098,
post,Sketch - Drawing with Confidence,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445/posts/2158960466,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Lesson Sketch/Sketch - Drawing with Confidence.html,DOWNLOADED,506010,18.586,
post,Importing to UEFN,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972654,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Importing to UEFN.html,DOWNLOADED,458506,198.751,
post,Breakdown,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972644,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,Apprenticeship Level 3/Production Level Effects - Unreal/Breakdown.html,DOWNLOADED,424153,208.903,
post,Sketch - Thinking in 3D,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445/posts/2158960470,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Lesson Sketch/Sketch - Thinking in 3D.html,DOWNLOADED,468198,40.339,
post,Drawing Foundations Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659699/posts/2159034240,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659699,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Review/Drawing Foundations Review.html,DOWNLOADED,321765,8.127,
post,Start Animating!,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962118,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/Start Animating!.html,DOWNLOADED,440364,12.548,
post,Software Setup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962119,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/Software Setup.html,DOWNLOADED,443430,12.001,
post,The Drawing Tools,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962120,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/The Drawing Tools.html,DOWNLOADED,502652,11.556,
post,Timeline Controls,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962123,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/Timeline Controls.html,DOWNLOADED,436017,11.979,
post,Creating Flipbooks,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962124,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/Creating Flipbooks.html,DOWNLOADED,497018,7.188,
post,Creating Irregular Flipbooks,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962126,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/Creating Irregular Flipbooks.html,DOWNLOADED,446293,13.356,
post,BONUS - Cleanup Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208/posts/2158962130,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/BONUS - Cleanup Animation.html,DOWNLOADED,439557,8.228,
post,Begin to Animate!,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962135,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Begin to Animate!.html,DOWNLOADED,445673,16.615,
post,Sketch - Drawing from a Reference,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445/posts/2158960476,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Lesson Sketch/Sketch - Drawing from a Reference.html,DOWNLOADED,459376,140.704,
post,Sketch - Using Weighted Lines (Water Practice),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445/posts/2158960475,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Lesson Sketch/Sketch - Using Weighted Lines (Water Practice).html,DOWNLOADED,514349,140.850,
post,Software Setup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962142,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Software Setup.html,DOWNLOADED,405549,17.764,
post,Flipbook Creation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962150,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Flipbook Creation.html,DOWNLOADED,401827,17.560,
post,Sketch - Drawing in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445/posts/2158960472,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Lesson Sketch/Sketch - Drawing in Perspective.html,DOWNLOADED,529468,176.131,
post,Photoshop for VFX Artists - 1: Tools,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459/posts/2159032198,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/Photoshop for VFX Artists - 1_ Tools.html,DOWNLOADED,447817,14.438,
post,Photoshop for VFX Artists - 2: Layers,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459/posts/2159032201,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/Photoshop for VFX Artists - 2_ Layers.html,DOWNLOADED,435607,16.276,
post,Photoshop for VFX Artists - 3: Adjustments,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459/posts/2159032202,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/Photoshop for VFX Artists - 3_ Adjustments.html,DOWNLOADED,461082,15.205,
post,Photoshop for VFX Artists - 4: Pro Tips,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459/posts/2159032203,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/Photoshop for VFX Artists - 4_ Pro Tips.html,DOWNLOADED,459604,17.278,
post,Photoshop For VFX Artists - 5: Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459/posts/2170119553,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/Photoshop For VFX Artists - 5_ Animation.html,DOWNLOADED,470265,16.680,
post,2D Software Introduction Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659703/posts/2159034276,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659703,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Review/2D Software Introduction Review.html,DOWNLOADED,321795,13.340,
post,Pop-up - Intro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163608808,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Pop-up - Intro Animation.html,DOWNLOADED,420469,16.054,
post,Squash & Stretch - Intro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163608815,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Squash & Stretch - Intro Animation.html,DOWNLOADED,416224,14.985,
post,In-motion - Intro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163608825,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/In-motion - Intro Animation.html,DOWNLOADED,426776,13.742,
post,Small to Big - Intro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163608805,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Small to Big - Intro Animation.html,DOWNLOADED,477546,55.420,
post,Big to Small - Outro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163765364,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Big to Small - Outro Animation.html,DOWNLOADED,445528,15.384,
post,Tools & Timeline,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962143,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Tools & Timeline.html,DOWNLOADED,446330,142.369,
post,Break into Pieces - Outro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163765366,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Break into Pieces - Outro Animation.html,DOWNLOADED,453993,16.543,
post,Carving out Shapes - Outro Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2163765371,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Carving out Shapes - Outro Animation.html,DOWNLOADED,450126,19.426,
post,Timing Offset - Looping Effects,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2171429855,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Timing Offset - Looping Effects.html,DOWNLOADED,430828,20.162,
post,Rotating Keys - Looping Effects,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2171429904,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Rotating Keys - Looping Effects.html,DOWNLOADED,445604,18.935,
post,Wave Principle - Looping Effects,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2171429923,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Wave Principle - Looping Effects.html,DOWNLOADED,432367,21.278,
post,Effects in Motion - Overlapping Action,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2171429927,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Effects in Motion - Overlapping Action.html,DOWNLOADED,469636,25.704,
post,2D FX Basics Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153488366/posts/2170122606,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153488366,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/Review/2D FX Basics Review.html,DOWNLOADED,325289,15.425,
post,Linear Keyframes - Looping Effects,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2171429925,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Linear Keyframes - Looping Effects.html,DOWNLOADED,436166,40.990,
post,Node Setup & Compositing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962146,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Node Setup & Compositing.html,DOWNLOADED,416418,203.889,
post,Introduction & First Batch Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214/posts/2158960251,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Line Wiggle Warmup/Introduction & First Batch Animation.html,DOWNLOADED,448049,17.481,
post,First Batch Cleanup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214/posts/2158960254,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Line Wiggle Warmup/First Batch Cleanup.html,DOWNLOADED,420256,18.100,
post,Animation Cleanup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215/posts/2158960242,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/Animation Cleanup.html,DOWNLOADED,417679,143.358,
post,Symbol Technique,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215/posts/2158960244,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/Symbol Technique.html,DOWNLOADED,411456,6.490,
post,Animating Sparkles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217/posts/2158960232,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/Animating Sparkles.html,DOWNLOADED,421291,6.359,
post,Cleanup Sparkle Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217/posts/2158960234,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/Cleanup Sparkle Animation.html,DOWNLOADED,428843,6.421,
post,Adding Glows,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217/posts/2158960236,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/Adding Glows.html,DOWNLOADED,440373,7.125,
post,BONUS -  Attempted Sparkle Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217/posts/2158960237,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/BONUS -  Attempted Sparkle Animation.html,DOWNLOADED,409402,15.008,
post,Reference Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960178,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Reference Review.html,FAILED_OUTPUT_MISSING,0,3.931,
post,Final Lightning Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960179,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Final Lightning Review.html,DOWNLOADED,443601,6.555,
post,First Attempts,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960181,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/First Attempts.html,DOWNLOADED,417541,11.695,
post,Third Attempt,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960183,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Third Attempt.html,DOWNLOADED,436457,13.545,
post,Cleanup & Polish,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960205,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Cleanup & Polish.html,DOWNLOADED,420150,14.700,
post,Concept Sketches & Timing Pass,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960130,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Concept Sketches & Timing Pass.html,DOWNLOADED,420335,13.059,
post,Rough Animation: Part 1,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960132,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation_ Part 1.html,DOWNLOADED,408276,13.008,
post,Rough Animation: Part 2,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960138,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation_ Part 2.html,DOWNLOADED,409559,17.940,
post,Rough Animation Revisions,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960141,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation Revisions.html,DOWNLOADED,415691,15.967,
post,Rough Animation Touch Up,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960144,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation Touch Up.html,DOWNLOADED,420815,16.052,
